parish_id,parish_name,municipality_id,party,votes
040406,Poiares,0404,ADN,4
040407,Freixo de Espada à Cinta e Mazouco,0404,ADN,15
040408,Lagoaça e Fornos,0404,ADN,3
040502,Amendoeira,0405,ADN,2
040503,Arcas,0405,ADN,0
040507,Carrapatas,0405,ADN,1
040509,Chacim,0405,ADN,4
040510,Cortiços,0405,ADN,3
040511,Corujas,0405,ADN,2
040514,Ferreira,0405,ADN,2
040515,Grijó,0405,ADN,4
040516,Lagoa,0405,ADN,3
040517,Lamalonga,0405,ADN,2
040518,Lamas,0405,ADN,0
040519,Lombo,0405,ADN,2
040520,Macedo de Cavaleiros,0405,ADN,42
040521,Morais,0405,ADN,2
040523,Olmos,0405,ADN,1
040524,Peredo,0405,ADN,1
040526,Salselas,0405,ADN,9
040528,Sezulfe,0405,ADN,6
040530,Talhas,0405,ADN,4
040532,Vale Benfeito,0405,ADN,1
040533,Vale da Porca,0405,ADN,1
040534,Vale de Prados,0405,ADN,5
040536,Vilarinho de Agrochão,0405,ADN,0
040538,Vinhas,0405,ADN,4
040539,Ala e Vilarinho do Monte,0405,ADN,14
040540,Bornes e Burga,0405,ADN,11
040541,Castelãos e Vilar do Monte,0405,ADN,5
040542,"Espadanedo, Edroso, Murçós e Soutelo Mourisco",0405,ADN,5
040543,Podence e Santa Combinha,0405,ADN,6
040544,Talhinhas e Bagueixe,0405,ADN,6
040604,Duas Igrejas,0406,ADN,3
040605,Genísio,0406,ADN,2
040607,Malhadas,0406,ADN,2
040608,Miranda do Douro,0406,ADN,13
040609,Palaçoulo,0406,ADN,5
040611,Picote,0406,ADN,1
040612,Póvoa,0406,ADN,2
040613,São Martinho de Angueira,0406,ADN,4
040616,Vila Chã de Braciosa,0406,ADN,5
040618,Constantim e Cicouro,0406,ADN,2
040619,Ifanes e Paradela,0406,ADN,3
040620,Sendim e Atenor,0406,ADN,7
040621,Silva e Águas Vivas,0406,ADN,4
040701,Abambres,0407,ADN,6
040702,Abreiro,0407,ADN,3
040703,Aguieiras,0407,ADN,7
040704,Alvites,0407,ADN,2
040708,Bouça,0407,ADN,2
040709,Cabanelas,0407,ADN,1
040710,Caravelas,0407,ADN,7
040711,Carvalhais,0407,ADN,6
040712,Cedães,0407,ADN,2
040713,Cobro,0407,ADN,0
040714,Fradizela,0407,ADN,1
040716,Frechas,0407,ADN,6
040718,Lamas de Orelhão,0407,ADN,9
040720,Mascarenhas,0407,ADN,6
040721,Mirandela,0407,ADN,62
040722,Múrias,0407,ADN,4
040724,Passos,0407,ADN,12
040727,São Pedro Velho,0407,ADN,3
040728,São Salvador,0407,ADN,2
040729,Suçães,0407,ADN,7
040730,Torre de Dona Chama,0407,ADN,8
040731,Vale de Asnes,0407,ADN,1
040732,Vale de Gouvinhas,0407,ADN,12
040733,Vale de Salgueiro,0407,ADN,1
040734,Vale de Telhas,0407,ADN,1
040738,Avantos e Romeu,0407,ADN,3
040739,"Avidagos, Navalho e Pereira",0407,ADN,8
040740,"Barcel, Marmelos e Valverde da Gestosa",0407,ADN,0
040741,Franco e Vila Boa,0407,ADN,6
040742,Freixeda e Vila Verde,0407,ADN,1
040801,Azinhoso,0408,ADN,3
040802,Bemposta,0408,ADN,3
040803,Bruçó,0408,ADN,0
040804,Brunhoso,0408,ADN,1
040807,Castelo Branco,0408,ADN,2
040808,Castro Vicente,0408,ADN,3
040809,Meirinhos,0408,ADN,2
040811,Paradela,0408,ADN,0
040812,Penas Roias,0408,ADN,3
040813,Peredo da Bemposta,0408,ADN,2
040815,Saldanha,0408,ADN,0
040817,São Martinho do Peso,0408,ADN,2
040819,Tó,0408,ADN,3
040820,Travanca,0408,ADN,2
040821,Urrós,0408,ADN,3
040822,Vale da Madre,0408,ADN,3
040826,Vila de Ala,0408,ADN,0
040829,"Brunhozinho, Castanheira e Sanhoane",0408,ADN,2
040830,"Mogadouro, Valverde, Vale de Porco e Vilar de Rei",0408,ADN,31
040831,Remondes e Soutelo,0408,ADN,0
040832,Vilarinho dos Galegos e Ventozelo,0408,ADN,6
040901,Açoreira,0409,ADN,1
040903,Cabeça Boa,0409,ADN,5
040905,Carviçais,0409,ADN,2
040906,Castedo,0409,ADN,1
040909,Horta da Vilariça,0409,ADN,4
040910,Larinho,0409,ADN,5
040911,Lousa,0409,ADN,0
040913,Mós,0409,ADN,2
040916,Torre de Moncorvo,0409,ADN,13
040918,Adeganha e Cardanha,0409,ADN,1
040919,Felgar e Souto da Velha,0409,ADN,7
040920,Felgueiras e Maçores,0409,ADN,2
040921,Urros e Peredo dos Castelhanos,0409,ADN,5
041002,Benlhevai,0410,ADN,4
041005,Freixiel,0410,ADN,9
041009,Roios,0410,ADN,0
041010,Samões,0410,ADN,6
041011,Sampaio,0410,ADN,5
041012,Santa Comba de Vilariça,0410,ADN,1
041013,Seixo de Manhoses,0410,ADN,8
041014,Trindade,0410,ADN,5
041015,Vale Frechoso,0410,ADN,2
041020,Assares e Lodões,0410,ADN,4
041021,Candoso e Carvalho de Egas,0410,ADN,2
041022,Valtorno e Mourão,0410,ADN,6
041023,Vila Flor e Nabo,0410,ADN,15
041024,Vilas Boas e Vilarinho das Azenhas,0410,ADN,6
041103,Argozelo,0411,ADN,1
041107,Carção,0411,ADN,5
041108,Matela,0411,ADN,1
041109,Pinelo,0411,ADN,0
041110,Santulhão,0411,ADN,9
041113,Vilar Seco,0411,ADN,1
041114,Vimioso,0411,ADN,5
041115,"Algoso, Campo de Víboras e Uva",0411,ADN,2
041116,Caçarelhos e Angueira,0411,ADN,3
041117,Vale de Frades e Avelanoso,0411,ADN,2
041201,Agrochão,0412,ADN,6
041203,Candedo,0412,ADN,3
041204,Celas,0412,ADN,4
041206,Edral,0412,ADN,1
041207,Edrosa,0412,ADN,2
041208,Ervedosa,0412,ADN,8
041215,Paçó,0412,ADN,2
041216,Penhas Juntas,0412,ADN,4
041219,Rebordelo,0412,ADN,4
041221,Santalha,0412,ADN,2
041226,Tuizelo,0412,ADN,8
041227,Vale das Fontes,0412,ADN,5
041229,Vila Boa de Ousilhão,0412,ADN,4
041230,Vila Verde,0412,ADN,2
041232,Vilar de Ossos,0412,ADN,0
041233,Vilar de Peregrinos,0412,ADN,2
041234,Vilar Seco de Lomba,0412,ADN,1
041235,Vinhais,0412,ADN,20
041236,Curopos e Vale de Janeiro,0412,ADN,3
041237,Moimenta e Montouto,0412,ADN,1
041238,Nunes e Ousilhão,0412,ADN,7
041239,Quirás e Pinheiro Novo,0412,ADN,2
041240,Sobreiro de Baixo e Alvaredos,0412,ADN,5
041241,"Soeira, Fresulfe e Mofreita",0412,ADN,2
041242,Travanca e Santa Cruz,0412,ADN,2
041243,Vilar de Lomba e São Jomil,0412,ADN,3
050102,Caria,0501,ADN,17
050104,Inguias,0501,ADN,11
050105,Maçainhas,0501,ADN,2
050106,Belmonte e Colmeal da Torre,0501,ADN,34
050201,Alcains,0502,ADN,50
050202,Almaceda,0502,ADN,8
050203,Benquerenças,0502,ADN,7
050205,Castelo Branco,0502,ADN,248
050211,Lardosa,0502,ADN,12
050212,Louriçal do Campo,0502,ADN,5
050214,Malpica do Tejo,0502,ADN,2
050216,Monforte da Beira,0502,ADN,4
050220,Salgueiro do Campo,0502,ADN,13
050221,Santo André das Tojeiras,0502,ADN,4
050222,São Vicente da Beira,0502,ADN,26
050223,Sarzedas,0502,ADN,14
050225,Tinalhas,0502,ADN,6
050226,Cebolais de Cima e Retaxo,0502,ADN,14
050227,Escalos de Baixo e Mata,0502,ADN,9
050228,Escalos de Cima e Lousa,0502,ADN,20
050229,Freixial e Juncal do Campo,0502,ADN,8
050230,Ninho do Açor e Sobral do Campo,0502,ADN,14
050231,Póvoa de Rio de Moinhos e Cafede,0502,ADN,13
050302,Aldeia de São Francisco de Assis,0503,ADN,5
050305,Boidobra,0503,ADN,19
050308,Cortes do Meio,0503,ADN,14
050309,Dominguizo,0503,ADN,10
050310,Erada,0503,ADN,10
050311,Ferro,0503,ADN,15
050312,Orjais,0503,ADN,13
050314,Paul,0503,ADN,8
050315,Peraboa,0503,ADN,6
050318,São Jorge da Beira,0503,ADN,4
050322,Sobral de São Miguel,0503,ADN,5
050324,Tortosendo,0503,ADN,36
050325,Unhais da Serra,0503,ADN,8
050327,Verdelhos,0503,ADN,4
050332,Barco e Coutada,0503,ADN,9
050333,Cantar-Galo e Vila do Carvalho,0503,ADN,31
050334,Casegas e Ourondo,0503,ADN,11
050335,Covilhã e Canhoso,0503,ADN,96
050336,Peso e Vales do Rio,0503,ADN,16
050337,Teixoso e Sarzedo,0503,ADN,38
050338,Vale Formoso e Aldeia do Souto,0503,ADN,9
050401,Alcaide,0504,ADN,6
050402,Alcaria,0504,ADN,14
050403,Alcongosta,0504,ADN,10
050406,Alpedrinha,0504,ADN,12
050408,Barroca,0504,ADN,4
050410,Bogas de Cima,0504,ADN,4
050411,Capinha,0504,ADN,2
050412,Castelejo,0504,ADN,17
050413,Castelo Novo,0504,ADN,5
050416,Fatela,0504,ADN,2
050419,Lavacolhos,0504,ADN,2
050420,Orca,0504,ADN,6
050421,Pêro Viseu,0504,ADN,3
050424,Silvares,0504,ADN,5
050425,Soalheira,0504,ADN,12
050426,Souto da Casa,0504,ADN,13
050427,Telhado,0504,ADN,5
050431,Enxames,0504,ADN,8
050432,Três Povos,0504,ADN,17
050433,Janeiro de Cima e Bogas de Baixo,0504,ADN,6
050434,"Fundão, Valverde, Donas e Aldeias de Joanes e Cabo",0504,ADN,106
050435,Póvoa de Atalaia e Atalaia do Campo,0504,ADN,12
050436,Vale de Prazeres e Mata da Rainha,0504,ADN,27
050502,Aldeia de Santa Margarida,0505,ADN,3
050505,Ladoeiro,0505,ADN,20
050506,Medelim,0505,ADN,1
050509,Oledo,0505,ADN,1
050510,Penha Garcia,0505,ADN,9
050511,Proença-a-Velha,0505,ADN,0
050512,Rosmaninhal,0505,ADN,5
050514,São Miguel de Acha,0505,ADN,7
050516,Toulões,0505,ADN,5
050518,Idanha-a-Nova e Alcafozes,0505,ADN,25
050519,Monfortinho e Salvaterra do Extremo,0505,ADN,9
050520,Monsanto e Idanha-a-Velha,0505,ADN,8
050521,Zebreira e Segura,0505,ADN,11
050601,Álvaro,0506,ADN,4
050603,Cambas,0506,ADN,4
050605,Isna,0506,ADN,3
050606,Madeirã,0506,ADN,1
050607,Mosteiro,0506,ADN,6
050609,Orvalho,0506,ADN,9
050610,Sarnadas de São Simão,0506,ADN,4
050611,Sobral,0506,ADN,3
050613,Estreito-Vilar Barroco,0506,ADN,15
050614,Oleiros-Amieira,0506,ADN,35
050704,Aranhas,0507,ADN,2
050706,Benquerença,0507,ADN,10
050707,Meimão,0507,ADN,6
050708,Meimoa,0507,ADN,2
050710,Penamacor,0507,ADN,22
050711,Salvador,0507,ADN,4
050712,Vale da Senhora da Póvoa,0507,ADN,6
050713,"Aldeia do Bispo, Águas e Aldeia de João Pires",0507,ADN,14
050714,Pedrógão de São Pedro e Bemposta,0507,ADN,10
050802,Montes da Senhora,0508,ADN,12
050805,São Pedro do Esteval,0508,ADN,8
050807,Proença-a-Nova e Peral,0508,ADN,67
050808,Sobreira Formosa e Alvito da Beira,0508,ADN,31
050901,Cabeçudo,0509,ADN,10
050902,Carvalhal,0509,ADN,4
050903,Castelo,0509,ADN,9
050911,Pedrógão Pequeno,0509,ADN,13
050912,Sertã,0509,ADN,75
050913,Troviscal,0509,ADN,15
050914,Várzea dos Cavaleiros,0509,ADN,9
050915,"Cernache do Bonjardim, Nesperal e Palhais",0509,ADN,46
050916,Cumeada e Marmeleiro,0509,ADN,8
050917,Ermida e Figueiredo,0509,ADN,7
051001,Fundada,0510,ADN,3
051002,São João do Peso,0510,ADN,3
051003,Vila de Rei,0510,ADN,51
051101,Fratel,0511,ADN,6
051102,Perais,0511,ADN,3
051103,Sarnadas de Ródão,0511,ADN,8
051104,Vila Velha de Ródão,0511,ADN,14
060102,Arganil,0601,ADN,25
060104,Benfeita,0601,ADN,0
060105,Celavisa,0601,ADN,1
060109,Folques,0601,ADN,1
060111,Piódão,0601,ADN,1
060112,Pomares,0601,ADN,0
060113,Pombeiro da Beira,0601,ADN,9
060114,São Martinho da Cortiça,0601,ADN,21
060115,Sarzedo,0601,ADN,10
060116,Secarias,0601,ADN,7
060119,Cepos e Teixeira,0601,ADN,2
060120,Cerdeira e Moura da Serra,0601,ADN,4
060121,Côja e Barril de Alva,0601,ADN,11
060122,Vila Cova de Alva e Anseriz,0601,ADN,4
060201,Ançã,0602,ADN,13
060203,Cadima,0602,ADN,48
060205,Cordinhã,0602,ADN,3
060207,Febres,0602,ADN,56
060208,Murtede,0602,ADN,12
060209,Ourentã,0602,ADN,12
060214,Tocha,0602,ADN,43
060215,São Caetano,0602,ADN,10
060218,Sanguinheira,0602,ADN,42
060220,Cantanhede e Pocariça,0602,ADN,69
060221,Covões e Camarneira,0602,ADN,45
060222,Portunhos e Outil,0602,ADN,11
060223,Sepins e Bolho,0602,ADN,25
060224,Vilamar e Corticeiro de Cima,0602,ADN,16
060301,Almalaguês,0603,ADN,24
060309,Brasfemes,0603,ADN,21
060311,Ceira,0603,ADN,33
060312,Cernache,0603,ADN,30
060318,Santo António dos Olivais,0603,ADN,182
060320,São João do Campo,0603,ADN,28
060324,São Silvestre,0603,ADN,11
060329,Torres do Mondego,0603,ADN,28
060332,Antuzede e Vil de Matos,0603,ADN,27
060333,Assafarge e Antanhol,0603,ADN,41
060334,"Sé Nova, Santa Cruz, Almedina e São Bartolomeu",0603,ADN,59
060335,Eiras e São Paulo de Frades,0603,ADN,97
060336,Santa Clara e Castelo Viegas,0603,ADN,74
060337,São Martinho de Árvore e Lamarosa,0603,ADN,33
060338,São Martinho do Bispo e Ribeira de Frades,0603,ADN,101
060339,Souselas e Botão,0603,ADN,40
060340,"Taveiro, Ameal e Arzila",0603,ADN,37
060341,Trouxemil e Torre de Vilela,0603,ADN,30
060401,Anobra,0604,ADN,16
060406,Ega,0604,ADN,33
060407,Furadouro,0604,ADN,3
060410,Zambujal,0604,ADN,3
060411,Condeixa-a-Velha e Condeixa-a-Nova,0604,ADN,69
060412,Sebal e Belide,0604,ADN,25
060413,Vila Seca e Bem da Fé,0604,ADN,10
060502,Alqueidão,0605,ADN,20
060507,Maiorca,0605,ADN,25
060508,Marinha das Ondas,0605,ADN,35
060512,Tavarede,0605,ADN,74
060513,Vila Verde,0605,ADN,32
060514,São Pedro,0605,ADN,28
060515,Bom Sucesso,0605,ADN,24
060518,Moinhos da Gândara,0605,ADN,17
060519,Alhadas,0605,ADN,32
060520,Buarcos e São Julião,0605,ADN,169
060521,Ferreira-a-Nova,0605,ADN,31
060522,Lavos,0605,ADN,36
060523,Paião,0605,ADN,34
060524,Quiaios,0605,ADN,38
060601,Alvares,0606,ADN,10
060604,Góis,0606,ADN,21
060605,Vila Nova do Ceira,0606,ADN,7
060606,Cadafaz e Colmeal,0606,ADN,3
060704,Serpins,0607,ADN,14
060706,Gândaras,0607,ADN,18
060707,Foz de Arouce e Casal de Ermio,0607,ADN,13
060708,Lousã e Vilarinho,0607,ADN,109
060801,Mira,0608,ADN,79
060802,Seixo,0608,ADN,18
060803,Carapelhos,0608,ADN,12
060804,Praia de Mira,0608,ADN,35
060901,Lamas,0609,ADN,12
060902,Miranda do Corvo,0609,ADN,71
060905,Vila Nova,0609,ADN,9
060906,Semide e Rio Vide,0609,ADN,29
061002,Arazede,0610,ADN,54
061003,Carapinheira,0610,ADN,20
061005,Liceia,0610,ADN,11
061006,Meãs do Campo,0610,ADN,12
061008,Pereira,0610,ADN,22
061009,Santo Varão,0610,ADN,14
061010,Seixo de Gatões,0610,ADN,17
061011,Tentúgal,0610,ADN,24
061014,Ereira,0610,ADN,8
061015,"Abrunheira, Verride e Vila Nova da Barca",0610,ADN,15
061016,Montemor-o-Velho e Gatões,0610,ADN,31
061101,Aldeia das Dez,0611,ADN,7
061102,Alvoco das Várzeas,0611,ADN,7
061103,Avô,0611,ADN,3
061104,Bobadela,0611,ADN,9
061106,Lagares,0611,ADN,16
061109,Lourosa,0611,ADN,4
061110,Meruge,0611,ADN,8
061111,Nogueira do Cravo,0611,ADN,37
061115,São Gião,0611,ADN,6
061118,Seixo da Beira,0611,ADN,24
061119,Travanca de Lagos,0611,ADN,26
061122,Ervedal e Vila Franca da Beira,0611,ADN,15
061123,Lagos da Beira e Lajeosa,0611,ADN,16
061124,Oliveira do Hospital e São Paio de Gramaços,0611,ADN,70
061125,Penalva de Alva e São Sebastião da Feira,0611,ADN,9
061126,Santa Ovaia e Vila Pouca da Beira,0611,ADN,11
061201,Cabril,0612,ADN,3
061202,Dornelas do Zêzere,0612,ADN,8
061204,Janeiro de Baixo,0612,ADN,12
061206,Pampilhosa da Serra,0612,ADN,8
061207,Pessegueiro,0612,ADN,3
061209,Unhais-o-Velho,0612,ADN,6
061211,Fajão-Vidual,0612,ADN,6
061212,Portela do Fojo-Machio,0612,ADN,1
061301,Carvalho,0613,ADN,8
061302,Figueira de Lorvão,0613,ADN,22
061304,Lorvão,0613,ADN,32
061307,Penacova,0613,ADN,20
061310,Sazes do Lorvão,0613,ADN,3
061312,Friúmes e Paradela,0613,ADN,5
061313,Oliveira do Mondego e Travanca do Mondego,0613,ADN,10
061314,São Pedro de Alva e São Paio de Mondego,0613,ADN,19
061401,Cumeeira,0614,ADN,13
061402,Espinhal,0614,ADN,10
061403,Podentes,0614,ADN,6
061407,"São Miguel, Santa Eufémia e Rabaçal",0614,ADN,31
061501,Alfarelos,0615,ADN,6
061504,Figueiró do Campo,0615,ADN,22
061506,Granja do Ulmeiro,0615,ADN,11
061508,Samuel,0615,ADN,17
061509,Soure,0615,ADN,89
061510,Tapéus,0615,ADN,8
061511,Vila Nova de Anços,0615,ADN,7
061512,Vinha da Rainha,0615,ADN,17
061513,Degracias e Pombalinho,0615,ADN,24
061514,Gesteira e Brunhós,0615,ADN,8
061602,Candosa,0616,ADN,3
061603,Carapinha,0616,ADN,6
061608,Midões,0616,ADN,14
061609,Mouronho,0616,ADN,11
061611,Póvoa de Midões,0616,ADN,16
061612,São João da Boa Vista,0616,ADN,11
061614,Tábua,0616,ADN,36
061616,Ázere e Covelo,0616,ADN,15
061617,Covas e Vila Nova de Oliveirinha,0616,ADN,18
061618,Espariz e Sinde,0616,ADN,15
061619,Pinheiro de Coja e Meda de Mouros,0616,ADN,8
061701,Arrifana,0617,ADN,12
061702,Lavegadas,0617,ADN,2
061703,Poiares (Santo André),0617,ADN,35
061704,São Miguel de Poiares,0617,ADN,8
070103,Santiago Maior,0701,ADN,17
070104,Capelins (Santo António),0701,ADN,1
070105,Terena (São Pedro),0701,ADN,4
070107,"N.S. Conceição, S.Brás Matos, Juromenha",0701,ADN,6
070201,Arraiolos,0702,ADN,16
070202,Igrejinha,0702,ADN,8
070206,Vimieiro,0702,ADN,10
070208,Gafanhoeira (São Pedro) e Sabugueiro,0702,ADN,3
070209,São Gregório e Santa Justa,0702,ADN,2
070301,Borba (Matriz),0703,ADN,14
070302,Orada,0703,ADN,7
070303,Rio de Moinhos,0703,ADN,18
070304,Borba (São Bartolomeu),0703,ADN,4
070401,Arcos,0704,ADN,6
070402,Glória,0704,ADN,6
070404,Évora Monte (Santa Maria),0704,ADN,13
070411,São Domingos de Ana Loura,0704,ADN,2
070413,Veiros,0704,ADN,6
070414,Estremoz (Santa Maria e Santo André),0704,ADN,41
070415,São Bento do Cortiço e Santo Estêvão,0704,ADN,6
070416,São Lourenço de Mamporcão e São Bento de Ana Loura,0704,ADN,6
070417,Ameixial (Santa Vitória e São Bento),0704,ADN,4
070502,Nossa Senhora da Graça do Divor,0705,ADN,3
070503,Nossa Senhora de Machede,0705,ADN,13
070506,São Bento do Mato,0705,ADN,13
070509,São Miguel de Machede,0705,ADN,6
070513,Torre de Coelheiros,0705,ADN,2
070515,Canaviais,0705,ADN,12
070522,Bacelo e Senhora da Saúde,0705,ADN,83
070523,"Évora (São Mamede, Sé, São Pedro e Santo Antão)",0705,ADN,20
070524,Malagueira e Horta das Figueiras,0705,ADN,118
070525,N.S. da Tourega e N.S. de Guadalupe,0705,ADN,8
070526,São Manços e São Vicente do Pigeiro,0705,ADN,12
070527,S.Sebastião da Giesteira e N.S. da Boa Fé,0705,ADN,9
070601,Cabrela,0706,ADN,4
070605,Santiago do Escoural,0706,ADN,6
070606,São Cristóvão,0706,ADN,5
070607,Ciborro,0706,ADN,6
070610,Foros de Vale de Figueira,0706,ADN,15
070611,Cortiçadas de Lavre e Lavre,0706,ADN,16
070612,"N.S. da Vila, N.S. do Bispo e Silveiras",0706,ADN,65
070701,Brotas,0707,ADN,3
070702,Cabeção,0707,ADN,3
070703,Mora,0707,ADN,19
070704,Pavia,0707,ADN,5
070801,Granja,0708,ADN,2
070802,Luz,0708,ADN,0
070803,Mourão,0708,ADN,5
070903,Monte do Trigo,0709,ADN,9
070905,Portel,0709,ADN,13
070906,Santana,0709,ADN,2
070908,Vera Cruz,0709,ADN,0
070909,Amieira e Alqueva,0709,ADN,1
070910,São Bartolomeu do Outeiro e Oriola,0709,ADN,6
071001,Montoito,0710,ADN,12
071002,Redondo,0710,ADN,44
071102,Corval,0711,ADN,7
071103,Monsaraz,0711,ADN,6
071104,Reguengos de Monsaraz,0711,ADN,49
071106,Campo e Campinho,0711,ADN,16
071201,Vendas Novas,0712,ADN,72
071202,Landeira,0712,ADN,6
071301,Alcáçovas,0713,ADN,10
071302,Viana do Alentejo,0713,ADN,13
071303,Aguiar,0713,ADN,2
071401,Bencatel,0714,ADN,17
071402,Ciladas,0714,ADN,13
071404,Pardais,0714,ADN,4
071406,Nossa Senhora da Conceição e São Bartolomeu,0714,ADN,28
080102,Guia,0801,ADN,42
080103,Paderne,0801,ADN,39
080104,Ferreiras,0801,ADN,88
080106,Albufeira e Olhos de Água,0801,ADN,214
080202,Giões,0802,ADN,1
080203,Martim Longo,0802,ADN,9
080205,Vaqueiros,0802,ADN,6
080206,Alcoutim e Pereiro,0802,ADN,7
080301,Aljezur,0803,ADN,27
080302,Bordeira,0803,ADN,2
080303,Odeceixe,0803,ADN,8
080304,Rogil,0803,ADN,16
080401,Azinhal,0804,ADN,4
080402,Castro Marim,0804,ADN,42
080403,Odeleite,0804,ADN,6
080404,Altura,0804,ADN,12
080503,Santa Bárbara de Nexe,0805,ADN,33
080506,Montenegro,0805,ADN,71
080507,Conceição e Estoi,0805,ADN,67
080508,Faro (Sé e São Pedro),0805,ADN,354
080602,Ferragudo,0806,ADN,11
080604,Porches,0806,ADN,22
080607,Estômbar e Parchal,0806,ADN,96
080608,Lagoa e Carvoeiro,0806,ADN,101
080703,Luz,0807,ADN,21
080704,Odiáxere,0807,ADN,28
080707,Bensafrim e Barão de São João,0807,ADN,25
080708,São Gonçalo de Lagos,0807,ADN,166
080801,Almancil,0808,ADN,96
080802,Alte,0808,ADN,18
080803,Ameixial,0808,ADN,3
080804,Boliqueime,0808,ADN,69
080805,Quarteira,0808,ADN,215
080807,Salir,0808,ADN,35
080808,Loulé (São Clemente),0808,ADN,141
080809,Loulé (São Sebastião),0808,ADN,70
080812,"Querença, Tôr e Benafim",0808,ADN,26
080901,Alferce,0809,ADN,2
080902,Marmelete,0809,ADN,10
080903,Monchique,0809,ADN,39
081003,Olhão,0810,ADN,132
081004,Pechão,0810,ADN,47
081005,Quelfes,0810,ADN,129
081006,Moncarapacho e Fuseta,0810,ADN,103
081101,Alvor,0811,ADN,52
081102,Mexilhoeira Grande,0811,ADN,49
081103,Portimão,0811,ADN,490
081201,São Brás de Alportel,0812,ADN,116
081303,Armação de Pêra,0813,ADN,45
081305,São Bartolomeu de Messines,0813,ADN,87
081306,São Marcos da Serra,0813,ADN,14
081307,Silves,0813,ADN,79
081309,Alcantarilha e Pêra,0813,ADN,43
081310,Algoz e Tunes,0813,ADN,68
081401,Cachopo,0814,ADN,9
081404,Santa Catarina da Fonte do Bispo,0814,ADN,27
081408,Santa Luzia,0814,ADN,16
081410,Conceição e Cabanas de Tavira,0814,ADN,32
081411,Luz de Tavira e Santo Estêvão,0814,ADN,60
081412,Tavira (Santa Maria e Santiago),0814,ADN,135
081501,Barão de São Miguel,0815,ADN,8
081502,Budens,0815,ADN,13
081504,Sagres,0815,ADN,7
081506,Vila do Bispo e Raposeira,0815,ADN,14
081601,Vila Nova de Cacela,0816,ADN,41
081602,Vila Real de Santo António,0816,ADN,100
081603,Monte Gordo,0816,ADN,24
090102,Carapito,0901,ADN,7
090103,Cortiçada,0901,ADN,3
090105,Dornelas,0901,ADN,16
090106,Eirado,0901,ADN,0
090107,Forninhos,0901,ADN,5
090109,Pena Verde,0901,ADN,14
090110,Pinheiro,0901,ADN,3
090114,Aguiar da Beira e Coruche,0901,ADN,25
090115,Sequeiros e Gradiz,0901,ADN,9
090116,Souto de Aguiar da Beira e Valverde,0901,ADN,10
090203,Almeida,0902,ADN,16
090207,Castelo Bom,0902,ADN,1
090209,Freineda,0902,ADN,2
090210,Freixo,0902,ADN,2
090213,Malhada Sorda,0902,ADN,4
090219,Nave de Haver,0902,ADN,4
090224,São Pedro de Rio Seco,0902,ADN,4
090227,Vale da Mula,0902,ADN,1
090229,Vilar Formoso,0902,ADN,16
090230,"Amoreira, Parada e Cabreira",0902,ADN,3
090231,"Azinhal, Peva e Valverde",0902,ADN,5
090232,"Castelo Mendo, Ade, Monteperobolso e Mesquitela",0902,ADN,4
090233,Junça e Naves,0902,ADN,3
090234,"Leomil, Mido, Senouras e Aldeia Nova",0902,ADN,2
090235,Malpartida e Vale de Coelha,0902,ADN,1
090236,Miuzela e Porto de Ovelha,0902,ADN,3
090302,Baraçal,0903,ADN,2
090304,Carrapichana,0903,ADN,4
090306,Forno Telheiro,0903,ADN,16
090307,Lajeosa do Mondego,0903,ADN,13
090308,Linhares,0903,ADN,4
090309,Maçal do Chão,0903,ADN,0
090310,Mesquitela,0903,ADN,3
090311,Minhocal,0903,ADN,1
090312,Prados,0903,ADN,3
090314,Ratoeira,0903,ADN,2
090318,Vale de Azares,0903,ADN,3
090322,Casas do Soeiro,0903,ADN,5
090323,Açores e Velosa,0903,ADN,8
090324,São Pedro e Santa Maria e Vila Boa do Mondego,0903,ADN,18
090325,"Cortiçô da Serra, Vide entre Vinhas e Salgueirais",0903,ADN,10
090326,Rapa e Cadafaz,0903,ADN,6
090403,Castelo Rodrigo,0904,ADN,2
090406,Escalhão,0904,ADN,4
090408,Figueira de Castelo Rodrigo,0904,ADN,24
090410,Mata de Lobos,0904,ADN,2
090415,Vermiosa,0904,ADN,3
090418,"Algodres, Vale de Afonsinho e Vilar de Amargo",0904,ADN,8
090419,Almofala e Escarigo,0904,ADN,6
090420,Cinco Vilas e Reigada,0904,ADN,3
090421,"Freixeda Torrão, Quintã Pêro Martins, Penha Águia",0904,ADN,5
090422,Colmeal e Vilar Torpim,0904,ADN,1
090501,Algodres,0905,ADN,4
090502,Casal Vasco,0905,ADN,3
090504,Figueiró da Granja,0905,ADN,2
090505,Fornos de Algodres,0905,ADN,7
090507,Infias,0905,ADN,0
090509,Maceira,0905,ADN,1
090510,Matança,0905,ADN,1
090511,Muxagata,0905,ADN,2
090512,Queiriz,0905,ADN,3
090517,Cortiçô e Vila Chã,0905,ADN,0
090518,"Juncais, Vila Ruiva e Vila Soeiro do Chão",0905,ADN,11
090519,Sobral Pichorro e Fuinhas,0905,ADN,1
090602,Arcozelo,0906,ADN,8
090603,Cativelos,0906,ADN,4
090605,Folgosinho,0906,ADN,10
090612,Nespereira,0906,ADN,9
090613,Paços da Serra,0906,ADN,3
